,0
1970-01-01 00:00:00.000000094+00:00,0.1692975546801313
1970-01-01 00:00:00.000000095+00:00,0.2733864213744994
1970-01-01 00:00:00.000000096+00:00,0.2733864213744994
1970-01-01 00:00:00.000000097+00:00,0.2733864213744994
1970-01-01 00:00:00.000000098+00:00,0.2733864213744994
1970-01-01 00:00:00.000000099+00:00,0.36992259983133463
1970-01-01 00:00:00.000000100+00:00,0.4615397444795957
1970-01-01 00:00:00.000000101+00:00,0.7670845763755985
1970-01-01 00:00:00.000000102+00:00,0.7670845763755985
1970-01-01 00:00:00.000000103+00:00,0.7670845763755985
1970-01-01 00:00:00.000000104+00:00,0.7670845763755985
1970-01-01 00:00:00.000000105+00:00,0.7670845763755985
1970-01-01 00:00:00.000000106+00:00,14.905924943221363
1970-01-01 00:00:00.000000107+00:00,28.640029040482887
1970-01-01 00:00:00.000000108+00:00,41.62131900683455
1970-01-01 00:00:00.000000109+00:00,53.87426081825645
1970-01-01 00:00:00.000000110+00:00,63.0425056462446
1970-01-01 00:00:00.000000111+00:00,66.94226088551449
1970-01-01 00:00:00.000000112+00:00,63.315735350434174
1970-01-01 00:00:00.000000113+00:00,52.795857973436235
1970-01-01 00:00:00.000000114+00:00,33.274743345788345
1970-01-01 00:00:00.000000115+00:00,13.269815787576484
1970-01-01 00:00:00.000000116+00:00,12.332411349774352
1970-01-01 00:00:00.000000117+00:00,10.953758125001196
1970-01-01 00:00:00.000000118+00:00,9.41189896914106
1970-01-01 00:00:00.000000119+00:00,8.223834716089875
1970-01-01 00:00:00.000000120+00:00,6.912080037186529
1970-01-01 00:00:00.000000121+00:00,5.431175590354501
1970-01-01 00:00:00.000000122+00:00,3.8437592286983264
1970-01-01 00:00:00.000000123+00:00,2.521101996343076
1970-01-01 00:00:00.000000124+00:00,1.6003945795584376
1970-01-01 00:00:00.000000125+00:00,0.8407465871409224
1970-01-01 00:00:00.000000126+00:00,0.3694511236780882
1970-01-01 00:00:00.000000127+00:00,0.13203892966204328
1970-01-01 00:00:00.000000128+00:00,0.03523810999225488
1970-01-01 00:00:00.000000129+00:00,0.009039218765012725
1970-01-01 00:00:00.000000130+00:00,0.0016553583469520532
1970-01-01 00:00:00.000000131+00:00,0.0014714687060895764
1970-01-01 00:00:00.000000132+00:00,0.001488076797477121
1970-01-01 00:00:00.000000133+00:00,0.0008866551304312083
1970-01-01 00:00:00.000000134+00:00,0.0009368961359893956
1970-01-01 00:00:00.000000135+00:00,0.0008858049932956983
1970-01-01 00:00:00.000000136+00:00,0.00073509217972145
1970-01-01 00:00:00.000000137+00:00,0.0005515132990562815
1970-01-01 00:00:00.000000138+00:00,0.0004561021818485763
1970-01-01 00:00:00.000000139+00:00,0.0005431271488861651
1970-01-01 00:00:00.000000140+00:00,0.0007618505887218488
1970-01-01 00:00:00.000000141+00:00,0.0008092871117758398
1970-01-01 00:00:00.000000142+00:00,0.0008092871117758398
1970-01-01 00:00:00.000000143+00:00,0.0007161322978672187
1970-01-01 00:00:00.000000144+00:00,0.000742061532095158
1970-01-01 00:00:00.000000145+00:00,0.000422912645969196
1970-01-01 00:00:00.000000146+00:00,0.000422912645969196
1970-01-01 00:00:00.000000147+00:00,0.000422912645969196
1970-01-01 00:00:00.000000148+00:00,0.0005569705374293333
1970-01-01 00:00:00.000000149+00:00,0.0005569705374293333
1970-01-01 00:00:00.000000150+00:00,0.0005569705374293333
1970-01-01 00:00:00.000000151+00:00,0.0005569705374293333
1970-01-01 00:00:00.000000152+00:00,0.0005569705374293333
1970-01-01 00:00:00.000000153+00:00,0.0012112559874721952
1970-01-01 00:00:00.000000154+00:00,0.0011833302579065102
1970-01-01 00:00:00.000000155+00:00,0.0014197268948469193
1970-01-01 00:00:00.000000156+00:00,0.001290160677505093
1970-01-01 00:00:00.000000157+00:00,0.0009125811038284871
1970-01-01 00:00:00.000000158+00:00,0.0009125811038284871
1970-01-01 00:00:00.000000159+00:00,0.0007091309005689519
1970-01-01 00:00:00.000000160+00:00,0.0006425178490718979
1970-01-01 00:00:00.000000161+00:00,0.0006906074172302177
1970-01-01 00:00:00.000000162+00:00,0.0006019301877707019
1970-01-01 00:00:00.000000163+00:00,0.000657430205197167
1970-01-01 00:00:00.000000164+00:00,0.000664012637387778
1970-01-01 00:00:00.000000165+00:00,0.0008098469391384814
1970-01-01 00:00:00.000000166+00:00,0.0008754082011545874
1970-01-01 00:00:00.000000167+00:00,0.0008754082011545874
1970-01-01 00:00:00.000000168+00:00,0.0009688694408448694
1970-01-01 00:00:00.000000169+00:00,0.00101146552871696
1970-01-01 00:00:00.000000170+00:00,0.0018208763464364099
1970-01-01 00:00:00.000000171+00:00,0.0022218081216716407
1970-01-01 00:00:00.000000172+00:00,0.0021798327596875017
1970-01-01 00:00:00.000000173+00:00,0.002173966755532973
1970-01-01 00:00:00.000000174+00:00,0.0022864223920962806
1970-01-01 00:00:00.000000175+00:00,0.0025718745005871555
1970-01-01 00:00:00.000000176+00:00,0.002178867189713046
1970-01-01 00:00:00.000000177+00:00,0.0021670573880049953
1970-01-01 00:00:00.000000178+00:00,0.0018413049005418956
1970-01-01 00:00:00.000000179+00:00,0.001406284327466433
1970-01-01 00:00:00.000000180+00:00,0.0013762376495358572
1970-01-01 00:00:00.000000181+00:00,0.001282159232644003
1970-01-01 00:00:00.000000182+00:00,0.0013030973283610877
1970-01-01 00:00:00.000000183+00:00,0.0012226273418435585
1970-01-01 00:00:00.000000184+00:00,0.0012386386159722717
1970-01-01 00:00:00.000000185+00:00,0.0010733253027023102
1970-01-01 00:00:00.000000186+00:00,0.001109327697858747
1970-01-01 00:00:00.000000187+00:00,0.0007890142404008769
1970-01-01 00:00:00.000000188+00:00,0.0009356714360479503
1970-01-01 00:00:00.000000189+00:00,0.0009615395072714006
1970-01-01 00:00:00.000000190+00:00,0.001084650195287565
1970-01-01 00:00:00.000000191+00:00,0.0009993886854916618
1970-01-01 00:00:00.000000192+00:00,0.0010026396599841752
1970-01-01 00:00:00.000000193+00:00,0.0016474055002443447
1970-01-01 00:00:00.000000194+00:00,0.0017032979799327145
1970-01-01 00:00:00.000000195+00:00,0.0017835360925200485
1970-01-01 00:00:00.000000196+00:00,0.0018324146726159157
1970-01-01 00:00:00.000000197+00:00,0.0020514030135573907
1970-01-01 00:00:00.000000198+00:00,0.0011325856714290705
1970-01-01 00:00:00.000000199+00:00,0.001595331005619152
1970-01-01 00:00:00.000000200+00:00,0.002374054117852419
1970-01-01 00:00:00.000000201+00:00,0.002374054117852419
1970-01-01 00:00:00.000000202+00:00,0.002374054117852419
1970-01-01 00:00:00.000000203+00:00,0.002374054117852419
1970-01-01 00:00:00.000000204+00:00,0.002374054117852419
1970-01-01 00:00:00.000000205+00:00,6.885151914309238
1970-01-01 00:00:00.000000206+00:00,13.220866170701008
1970-01-01 00:00:00.000000207+00:00,18.334816111547575
1970-01-01 00:00:00.000000208+00:00,21.662453403584358
1970-01-01 00:00:00.000000209+00:00,22.81311925490613
1970-01-01 00:00:00.000000210+00:00,22.119495743376426
1970-01-01 00:00:00.000000211+00:00,19.348462194638792
1970-01-01 00:00:00.000000212+00:00,14.905253080907222
1970-01-01 00:00:00.000000213+00:00,8.668790874074784
1970-01-01 00:00:00.000000214+00:00,0.21614755662632795
1970-01-01 00:00:00.000000215+00:00,0.20516276645404746
1970-01-01 00:00:00.000000216+00:00,0.22860171797150347
1970-01-01 00:00:00.000000217+00:00,0.29664178322671203
1970-01-01 00:00:00.000000218+00:00,0.3055712150531485
1970-01-01 00:00:00.000000219+00:00,0.28059068718108915
1970-01-01 00:00:00.000000220+00:00,0.2741450038809312
1970-01-01 00:00:00.000000221+00:00,0.22468005429652482
1970-01-01 00:00:00.000000222+00:00,0.10475842213759091
1970-01-01 00:00:00.000000223+00:00,0.10475842213759091
1970-01-01 00:00:00.000000224+00:00,0.10475842213759091
1970-01-01 00:00:00.000000225+00:00,0.147843796986808
1970-01-01 00:00:00.000000226+00:00,0.1297085401372421
1970-01-01 00:00:00.000000227+00:00,0.14993840168248512
1970-01-01 00:00:00.000000228+00:00,0.16499250788895037
1970-01-01 00:00:00.000000229+00:00,0.17662401501918465
1970-01-01 00:00:00.000000230+00:00,0.17489512750288608
1970-01-01 00:00:00.000000231+00:00,0.2001692088503754
1970-01-01 00:00:00.000000232+00:00,0.24244462517030138
1970-01-01 00:00:00.000000233+00:00,0.3149607792202484
1970-01-01 00:00:00.000000234+00:00,0.4865459144188898
1970-01-01 00:00:00.000000235+00:00,0.43240604520990616
1970-01-01 00:00:00.000000236+00:00,0.4615685702335134
1970-01-01 00:00:00.000000237+00:00,0.46969637260391217
1970-01-01 00:00:00.000000238+00:00,0.4531981792308172
1970-01-01 00:00:00.000000239+00:00,0.30972948414588014
1970-01-01 00:00:00.000000240+00:00,0.21040821303075616
1970-01-01 00:00:00.000000241+00:00,0.22211800052768607
1970-01-01 00:00:00.000000242+00:00,0.2336464795503511
1970-01-01 00:00:00.000000243+00:00,0.22943608396775364
1970-01-01 00:00:00.000000244+00:00,0.19175909346438436
1970-01-01 00:00:00.000000245+00:00,0.14591148598347042
1970-01-01 00:00:00.000000246+00:00,0.11419202236935967
1970-01-01 00:00:00.000000247+00:00,0.09044008709455381
1970-01-01 00:00:00.000000248+00:00,0.10281634452332213
1970-01-01 00:00:00.000000249+00:00,0.10123129559009597
1970-01-01 00:00:00.000000250+00:00,0.07254879233944439
1970-01-01 00:00:00.000000251+00:00,0.06353016782210359
1970-01-01 00:00:00.000000252+00:00,0.05690819448096787
1970-01-01 00:00:00.000000253+00:00,0.05523512488706581
1970-01-01 00:00:00.000000254+00:00,0.04219219177387173
1970-01-01 00:00:00.000000255+00:00,0.03961900156444974
1970-01-01 00:00:00.000000256+00:00,0.03358883940021901
1970-01-01 00:00:00.000000257+00:00,0.034567489010181675
1970-01-01 00:00:00.000000258+00:00,0.034567489010181675
1970-01-01 00:00:00.000000259+00:00,0.03542398782674713
1970-01-01 00:00:00.000000260+00:00,0.03929205113437114
1970-01-01 00:00:00.000000261+00:00,0.03691821981290224
1970-01-01 00:00:00.000000262+00:00,0.03385724162115076
1970-01-01 00:00:00.000000263+00:00,0.03342507861674973
1970-01-01 00:00:00.000000264+00:00,0.0359049677711317
1970-01-01 00:00:00.000000265+00:00,0.052000951948998037
1970-01-01 00:00:00.000000266+00:00,0.08936009710588963
1970-01-01 00:00:00.000000267+00:00,0.10061030716564001
